title,addr1,mapx,mapy,contenttypeid
밀부와 밀부주머니,강원특별자치도 평창군 진부면 오대산로 176,128.6025664984,37.7180835406,12
밀브릿지,강원특별자치도 평창군 진부면 방아다리로 1011-26,128.5035872868,37.6936261365,12
밀알영농조합,경상남도 진주시 죽곡길 7,128.1857894328,35.0817097701,12
밀양 꽃새미마을,경상남도 밀양시 초동면 방동안길 22,128.7059228128,35.4531829600,12
밀양 도래재 자연휴양림,경상남도 밀양시 도래재로 462,128.9391523210,35.5565728431,12
밀양 얼음골,경상남도 밀양시 산내면 얼음골1길 13-6,128.9676546764,35.5819399598,12
밀양 영남루,경상남도 밀양시 중앙로 324 (내일동),128.7547091490,35.4917461810,12
밀양 영산정사 (석조여래좌상),경상남도 밀양시 무안면 가례로 233,128.5849240685,35.4902404609,12
밀양 퇴로리 이씨고가,경상남도 밀양시 부북면 퇴로2길 26-1,128.7005011540,35.5511468261,12
밀양 평리산대추정보화 마을,경상남도 밀양시 단장면 고례4길 7-3,128.9284381890,35.4989652403,12
밀양강둔치,경상남도 밀양시 삼문동,128.7568367900,35.4899242029,12
밀양관아 (밀양관아지),경상남도 밀양시 중앙로 348 (내일동),128.7543535537,35.4943181071,12
밀양교동 손씨고가,경상남도 밀양시 밀양향교3길 7,128.7552142961,35.5049863657,12
밀양댐 물 문화관,경상남도 밀양시 단장면 고례2길 79-10,128.9302772979,35.4852362646,12
밀양댐 생태공원,경상남도 밀양시 단장면,128.9315244019,35.4855556956,12
밀양숲속마을,경상남도 밀양시 청도면 청도로 105-11,128.6254744347,35.5499011445,12
밀양아리랑 우주천문대,경상남도 밀양시 밀양대공원로 86 (교동),128.7611055126,35.5026061869,12
밀양아리랑대공원,경상남도 밀양시 밀양대공원로 112,128.7590389750,35.5044670501,12
밀양연꽃단지,경상남도 밀양시 부북면 창밀로 3097-23,128.7034347399,35.5326156348,12
밀양영안지,경상남도 밀양시 무안면 화봉리 1453,128.6048522413,35.5134798733,12
밀양읍성,경상남도 밀양시 영남루1길 16-11,128.7564395511,35.4918128719,12
밀양한천 테마파크,경상남도 밀양시 산내면 봉의로 58-31,128.8802704078,35.5910400911,12
밀양향교,경상남도 밀양시 밀양향교3길 19,128.7545643073,35.5066472779,12
밀양호,경상남도 밀양시 단장면 고례리 310,128.9343410948,35.4757096336,12
바구스스파,대전광역시 서구 원도안로207번길 41,127.3425087172,36.3217625947,12
바늘꽃피우다,충청남도 서산시 번화3길 10,126.4524736797,36.7818747481,12
바늘오름,제주특별자치도 제주시 조천읍 교래리,126.6540100777,33.4537041957,12
바다공룡 워케이션,경상남도 고성군 대가면 대가로 467-16,128.2979979995,35.0167496142,12
바다향기수목원,경기도 안산시 단원구 대부황금로 399,126.6465274274,37.2250713187,12
바둑이네동물원,충청남도 보령시 성주면 성주산로 673-24,126.6578509285,36.3112185228,12
바라길 (태안해변길 1코스),충청남도 태안군 원북면 옥파로 1152-37,126.2073594970,36.8976766134,12
바람개비 마을,전북특별자치도 익산시 성당면 성당로 762,126.9213875950,36.1307381717,12
바람곶우체국,경상남도 거제시 일운면 구조라로4길 23,128.6938635005,34.8069857438,12
바람마을 치즈체험장,강원특별자치도 평창군 대관령면 꽃밭양지길 174,128.7132824331,37.6880197102,12
바람새마을,경기도 평택시 고덕면 새악길 43-62,127.0201743677,37.0133746240,12
바람새마을 소풍정원,경기도 평택시 고덕면 새악길 43-42,127.0196994562,37.0117359155,12
바람쐬는길,전북특별자치도 전주시 완산구 바람쐬는길 21 (교동),127.1626022226,35.8116342920,12
바람아래해수욕장,충청남도 태안군 고남면 장곡리,126.3769540951,36.4133214441,12
바람의 언덕,경상남도 거제시 남부면 도장포마을,128.6633372606,34.7440838814,12
바람의언덕 리조트,경상남도 거제시 남부면 해금강로 132,128.6634345873,34.7397899178,12
바람재쉼터,세종특별자치시 금남면 영대리,127.3247180074,36.4476478693,12
바래봉,전북특별자치도 남원시 산내면 내령리,127.5762174314,35.4215412863,12
바른스포츠월드,충청북도 청주시 흥덕구 남석로 535-83,127.4230994883,36.5991933605,12
바리메 / 바리메오름,제주특별자치도 제주시 애월읍 어음리 산1,126.3752995443,33.3930648051,12
바우덕이 묘,경기도 안성시 서운면 청용리,127.2783676333,36.9161237770,12
바우덕이사당,경기도 안성시 서운면 청룡길 128-29,127.2918609411,36.9132687914,12
바우파머스몰(대관령마켓),강원특별자치도 평창군 대관령로 94 대관령 원예농협,128.7066362804,37.6726296948,12
바운스 트램폴린파크(대구신세계점),대구광역시 동구 효신로 88,128.6324702620,35.8793946049,12
바위그늘유적,강원특별자치도 철원군 갈말읍 군탄리,127.3072238371,38.1588411926,12
바회마을,강원특별자치도 홍천군 두촌면 광석로 922-8,128.0994513952,37.8856989397,12
박경리 생가,경상남도 통영시 충렬1길 76-38,128.4201501546,34.8466375116,12
박경리문학공원,강원특별자치도 원주시 토지길 1 (단구동),127.9597584998,37.3228726252,12
박곡서당,대구광역시 달성군 가창면 가창동로 219-5,128.6652924145,35.7781205567,12
박달산(괴산),충청북도 괴산군 장연면,127.9201064497,36.8424549992,12
박달산(파주),경기도 파주시 광탄면 분수리,126.8895680390,37.7617743746,12
박달재,충청북도 제천시봉양읍 원박리,128.0572965694,37.1445283432,12
박달재목각공원,충청북도 제천시 백운면 박달로 231,128.0562299824,37.1450893700,12
박달재자연휴양림,충청북도 제천시 백운면 금봉로 223,128.0455253163,37.1475999931,12
박두진 시비,경기도 안성시 보개면 남사당로 198-11,127.3108919406,37.0350273181,12
박문수묘,충청남도 천안시 동남구 북면 은지리,127.2793099947,36.7876274763,12
박사마을,강원특별자치도 춘천시 서면 당산1길 7,127.6692318440,37.8970784279,12
박산서원,전라남도 강진군 작천면 박산죽현길 107-56,126.7487445847,34.7037441772,12
박상진의사 생가,울산광역시 북구 박상진길 23,129.3599031548,35.6022755733,12
박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25,126.3587516855,33.2371845468,12
박시춘옛집,경상남도 밀양시 중앙로 324,128.7552701989,35.4921711431,12
박약재,충청북도 제천시 중말16길 5-4,128.2646226187,37.1365664639,12
박정희 대통령 생가,경상북도 구미시 박정희로 107,128.3485506092,36.0886212034,12
박제상유적지,울산광역시 울주군 두동면 치술령길 7,129.2303268850,35.6545644690,12
박팽년선생유허비,대전광역시 동구 우암로326번길 28,127.4524342918,36.3478532292,12
반계선생유적지,전북특별자치도 부안군 보안면 반계로 97-68,126.6303684428,35.6195359115,12
반고개 무침회 골목,대구광역시 서구 달구벌대로375길 14-1,128.5701151199,35.8622926131,12
반곡서원(거제),경상남도 거제시 동상3길 31-8 반곡서원,128.5959597056,34.8521233822,12
반곡서원(완주),전북특별자치도 완주군 비봉면 반곡서원길 52-29,127.1808062710,36.0184249478,12
반곡서원(전주),전북특별자치도 전주시 완산구 황학1길 11-24,127.1557196066,35.8076151849,12
반곡지,경상북도 경산시 남산면 반곡리,128.8066632546,35.7805145683,12
반공 청년운동 순국 열사 기념비,서울특별시 중구 남산공원길 125-72,126.9873511751,37.5522310680,12
반공순국용사 위령탑,서울특별시 영등포구 신길1동 20-4,126.9186112066,37.5171533568,12
반구서원,울산광역시 울주군 언양읍 반구대안길 299,129.1737525520,35.6092185129,12
반구정과 황희선생유적지,경기도 파주시 문산읍 반구정로85번길 3,126.7526497747,37.8678623276,12
반구정습지,전라남도 곡성군 석곡면 봉전리,127.2453183877,35.1155006569,12
반구헌,경상남도 거창군 위천면 강동1길 17,127.8290751377,35.7552885279,12
반기문 유엔사무총장 생가마을 (행치마을),충청북도 음성군 원남면 행치길 17-1,127.6646724156,36.8922112791,12
반남박씨묘역,경기도 화성시 동탄중앙로 438-30,127.0846407598,37.2131665690,12
반달가슴곰생태학습장,전라남도 구례군 마산면 화엄사로 402-31,127.4901880144,35.2419378439,12
반달공원,경기도 수원시 영통구 영통1동 1012-4,127.0783152888,37.2505232437,12
반딧불마을,경기도 가평군 설악면 묵안로 182,127.4972409104,37.6481375192,12
반딧불이 천문대,경상북도 영양군 수비면 반딧불이로 129,129.2702002653,36.8307429216,12
반딧불이화장실,경기도 수원시 장안구 광교산로 166,127.0322846942,37.3018525882,12
반룡사(경산),경상북도 경산시 용성면 용전1길 60,128.9295415771,35.7725177573,12
반룡사(고령),경상북도 고령군 쌍림면 반룡사길 87,128.2174136906,35.7317787232,12
반룡산공원,경상남도 김해시 관동로27번길 5-37,128.8053715489,35.1807042847,12
반산서원,충청남도 부여군 임천면 충절로1001번길 28,126.8917140755,36.1754325490,12
반송공원,경상남도 창원시 성산구 반송로 159 현대아파트,128.6738898028,35.2380926673,12
반송공원,부산광역시 해운대구 반송동,129.1595284993,35.2205396771,12
반암서원,경상북도 고령군 덕곡면 원앞길 7,128.2443074734,35.7709192246,12
반암항,강원특별자치도 고성군 거진읍 자산천로 102-15,128.4618518294,38.4246320152,12
반암해변,강원특별자치도 고성군 거진읍,128.4628018416,38.4215018437,12
반야사,충청북도 영동군 황간면 백화산로 652,127.9094120356,36.2807107708,12
반야사,경기도 수원시 영통구 청명북로 66,127.0811648451,37.2571225311,12
반야사(논산),충청남도 논산시 가야곡면 삼전길 104,127.1729517590,36.1103004400,12
반야월연꽃단지,대구광역시 동구 대림로2길 54-5,128.7439829668,35.8686645503,12
반월공원,경기도 안산시 상록구 오목로 104,126.8695664728,37.2899205168,12
반월도·박지도,전라남도 신안군 안좌면,126.1118228426,34.7102163582,12
반월호수,경기도 군포시 호수로 92 (둔대동),126.8899775403,37.3246335222,12
반줄,전북특별자치도 완주군 구정1길 43-22,127.1017763536,35.9454513341,12
반포 서래섬,서울특별시 서초구 신반포로11길 40 (반포동),126.9927658294,37.5077391108,12
반포대교 달빛무지개분수,서울특별시 서초구 신반포로11길 40 (반포동),126.9927658294,37.5077391108,12
반포한강공원,서울특별시 서초구 신반포로11길 40 (반포동),126.9927658294,37.5077391108,12
반포한강공원 달빛광장,서울특별시 서초구 반포동,126.9975152860,37.5116526303,12
발랑저수지,경기도 파주시 광탄면 발랑리,126.9057597076,37.8071888175,12
발리온천,울산광역시 울주군 온양읍 상발2길 34,129.2931117223,35.4059713746,12
발명교육센터 창의발명체험관,대전광역시 유성구 과학로 82,127.3655718175,36.3772399899,12
발산,강원특별자치도 영월군 영월읍 보덕사길 15-2,128.4554620630,37.1965353777,12
발산리육각부도,전북특별자치도 군산시 개정면 바르메길 43,126.7958894224,35.9587417615,12
발왕산 관광케이블카,강원특별자치도 평창군 대관령면 올림픽로 715,128.6755125974,37.6303200970,12
발왕산 기 스카이워크,강원특별자치도 평창군 대관령면 올림픽로 715,128.7055814809,37.6509988422,12
발왕수 가든,강원특별자치도 평창군 대관령면 용산리,128.6792257187,37.6445546346,12
발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192,126.2931467063,33.2173857035,12
발포해수욕장,전라남도 고흥군 도화면 천마로 2743,127.3574102725,34.4919808950,12
발효소스토굴,전북특별자치도 순창군 순창읍 민속마을길 61-59,127.1021801835,35.3671558953,12
밤가시공원,경기도 고양시 일산동구 일산로380번길 20-2 밤가시1어린이공원개방화장실,126.7826443170,37.6695332060,12
밤두둑마을,강원특별자치도 횡성군 횡성읍 반곡3길 6,127.9614596944,37.4666727028,12
밤디불거리,전라남도 여수시 이순신광장로 146 (중앙동),127.7397262519,34.7373266625,12
밤리단길,경기도 고양시 일산동구 정발산동,126.7841135532,37.6721523718,12
밤밭청개구리공원,경기도 수원시 장안구 율전동 124-1,126.9709901076,37.3072980848,12
밤섬유원지,경기도 남양주시 진접읍 금강로 1032,127.1632422299,37.6934011618,12
밤원마을,경상북도 상주시 내서면 서원3길 29-80,128.0075682578,36.4418524915,12
밤일마을,경기도 광명시 하안1동,126.8691588387,37.4651807336,12
밤재,전라남도 구례군 산동면 계천리 산12-1,127.4407095975,35.3281078142,12
밧개해수욕장,충청남도 태안군 안면읍 승언리,126.3307690830,36.5309210243,12
밧도내마을,강원특별자치도 영월군 주천면 밧도내길 11-34,128.2364678377,37.2910897989,12
밧지름해변,인천광역시 옹진군 덕적면 덕적남로 209-1,126.1393794447,37.2152442140,12
방갈마을,충청남도 태안군 원북면 방갈리,126.2249108041,36.8930524481,12
방곡 도예촌,충청북도 단양군 대강면 선암계곡로 148,128.3112412909,36.8281722092,12
방곡마을,경상남도 산청군 금서면 화계오봉로540번길 57,127.7813798422,35.4233252461,12
방광마을,전라남도 구례군 광의면 방광길 35,127.4633565489,35.2612046487,12
방동리 고구려고분,강원특별자치도 춘천시 서면 방동리,127.6635043866,37.9038636425,12
방동약수,강원특별자치도 인제군 기린면 방동약수로 89-59,128.3962310388,37.9438728399,12
방동저수지,대전광역시 유성구 성북로 80-5 (방동),127.3051157117,36.2894184100,12
방배배수지체육공원,서울특별시 서초구 남부순환로296길 4-9,126.9924835083,37.4727848312,12
방사탑(제주),제주특별자치도 제주시 조천읍 신흥로1길 25,126.6505304610,33.5474965400,12
방산서원,전라남도 구례군 산동면 둔사길 36-13,127.4160989884,35.2851677910,12
방산서원,경상북도 영주시 이산면 영봉로329번길 143-9,128.6837781675,36.8049068722,12
방선문,제주특별자치도 제주시 오라이동,126.5169053039,33.4542936092,12
방아다리약수터,강원특별자치도 평창군 진부면 척천리,128.5050260116,37.6947538117,12
방아머리선착장,경기도 안산시 단원구 대부황금로 1567-3,126.5744098104,37.2963978942,12
방아머리해변,경기도 안산시 단원구 대부북동,126.5774902727,37.2895792948,12
방아머리해수욕장,경기도 안산시 단원구 대부황금로 1531,126.5778985598,37.2899181516,12
방어산,경상남도 함안군 군북면 하림리,128.2932226898,35.2536395921,12
방어진항,울산광역시 동구 성끝길 2,129.4296976127,35.4847456552,12
방우산장,서울특별시 성북구 성북동,127.0014792800,37.5932682184,12
방이동 생태경관 보전지역,서울특별시 송파구 동남로 397 (방이동),127.1403189408,37.5121856929,12
방장산,전북특별자치도 고창군 신림면 신평리,126.7471482953,35.4562064319,12
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113,126.3877920933,33.3051886051,12
방죽공원,경기도 수원시 영통구 덕영대로1484번길 10-25,127.0514956599,37.2447539880,12
방죽포해변,전라남도 여수시 돌산읍 향일암로 804-6,127.7927326622,34.6306200749,12
방축도,전북특별자치도 군산시 옥도면 방축도1길 13-1,126.3753048086,35.8506858425,12
방축도 출렁 다리,전북특별자치도 군산시 옥도면 말도리,126.3725356500,35.8491720807,12
방축천 음악분수,세종특별자치시 어진동,127.2542174261,36.4971465024,12
방태산,강원특별자치도 인제군 기린면 방태산길,128.3962310388,37.9438728399,12
방포해수욕장,충청남도 태안군 안면읍 방포1길 29-1,126.3331027834,36.5087930546,12
방호정 감입곡류천 (청송 국가지질공원),경상북도 청송군 안덕면 방호정로 126-24,128.9875595001,36.3291252281,12
방호정(구례),전라남도 구례군 산동면 좌사리,127.4669490998,35.3222505978,12
방화근린공원,서울특별시 강서구 방화동,126.8132078888,37.5817161925,12
방화대교,서울특별시 강서구 방화동로 61 (방화동),126.8122361958,37.5660513299,12
"방화동 자연휴양림,가족휴가촌",전북특별자치도 장수군 번암면 방화동로 778,127.5291060762,35.5897575387,12
방화수류정(동북각루),경기도 수원시 팔달구 수원천로392번길 44-6,127.0180363861,37.2876178712,12
배건네공작소,경상남도 진주시 강남로325번길 7-1,128.0821790879,35.1862572903,12
배곧생명공원,경기도 시흥시 배곧2로 25,126.7214971250,37.3713723375,12
배꼽다리,경기도 동두천시 탑신로 170,127.1116994456,37.8954017010,12
배낭기미해수욕장,전라남도 신안군 흑산면 진리 586-18,125.4265562784,34.6891078527,12
배내고개,울산광역시 울주군 상북면 양등리 801-1,129.0275911051,35.5816938807,12
배내골,경상남도 양산시 원동면,128.9660138589,35.4564540524,12
배내골(울산),울산광역시 울주군 상북면 이천리,129.0104800665,35.5331129203,12
배내골장선휴마을,경상남도 양산시 원동면 장선2길 30,128.9964710567,35.5015967617,12
배다리 헌책방 골목,인천광역시 동구 금곡로 3,126.6361298698,37.4727868292,12
배다리생태공원,경기도 평택시 죽백동,127.1209156401,36.9996502215,12
배다리지,경기도 평택시 죽백동,127.1185158405,37.0002501095,12
배두둑호박넝쿨마을,강원특별자치도 평창군 대화면 선애길 90,128.4026891251,37.4736107626,12
배론성지,충청북도 제천시 봉양읍 배론성지길 296,128.0837937022,37.1612158025,12
배미꾸미조각공원,인천광역시 옹진군 북도면 모도로140번길 41,126.4062187591,37.5290595790,12
배바우청정마을,충청북도 옥천군 안남로 495,127.6763057105,36.3570478486,12
배방산,충청남도 아산시 배방읍 회룡리,127.0568311227,36.7478392141,12
배봉산,서울특별시 동대문구 전농동,127.0643739039,37.5807819121,12
배부른산,강원특별자치도 원주시 흥업면 사제리,127.9074214911,37.3250519567,12
배산서원,경상남도 산청군 단성면 배양길 16,127.9560734434,35.2934818715,12
배산체육공원,전북특별자치도 익산시 동서로 21 (현영동),126.9396348894,35.9597552297,12
배실웨딩공원,대구광역시 달서구 선원로23길 68 (이곡동),128.5048875229,35.8627385851,12
배알도 섬 정원,전라남도 광양시 태인동,127.7598187028,34.9637377342,12
배알도 수변공원,전라남도 광양시 태인동,127.7602187677,34.9598381794,12
배알도해수욕장,전라남도 광양시 태인동 1630-1,127.7586661229,34.9599548059,12
배혜정도가,경기도 화성시 정남면 서봉로 835,126.9609287430,37.1495661666,12
배후령고개,강원특별자치도 춘천시 신북읍 유포리,127.7880797332,37.9775351697,12
백곡서원,경상북도 경산시 하양읍 대곡로 543-4,128.7622908788,35.9252557077,12
백곡저수지,충청북도 진천군 진천읍 백곡로 1504-48,127.4123207495,36.8695620983,12
백골병단전적비,강원특별자치도 인제군 북면 용대리 182-16,128.3694193758,38.2212483908,12
백골산성,대전광역시 동구 산하동,127.5083538968,36.3624220044,12
백단사,강원특별자치도 태백시 백단사길 124,128.9240448725,37.1117373958,12
백담계곡,강원특별자치도 인제군 북면 백담로 150,128.3573602695,38.1919404619,12
백담마을,강원특별자치도 인제군 북면 만해로 410-17,128.3452501696,38.1948871073,12
백담사,강원특별자치도 인제군 백담로 746 백담사,128.3743984363,38.1651744628,12
백덕산(영월),강원특별자치도 영월군 무릉도원면 백년계곡길 200-5,128.2707259161,37.3834325667,12
백덕산(평창),강원특별자치도 평창군 평창읍 원당리,128.2897589983,37.4277639186,12
백도항/문암1리항,강원특별자치도 고성군 죽왕면 문암항3길 26,128.5495365498,38.3029451382,12
백도해변,강원특별자치도 고성군 죽왕면 백도해변길 78,128.5468480485,38.2983733969,12
백두대간 생태수목원,강원특별자치도 정선군 임계면 화천동길 351-100,128.8866904105,37.5528609047,12
백두대간협곡열차(V-트레인),경상북도 봉화군 소천면 분천길 49,129.0586854518,36.9327077319,12
백련리도요지,경상남도 하동군 진교면 사기아름길 80,127.8873945420,35.0359540779,12
백련사(가평),경기도 가평군 상면 샘골길 159-50,127.3496531730,37.7840134621,12
백련사(강북),서울특별시 강북구 4.19로20길 142,126.9995223749,37.6470369314,12
백련사(강진),전라남도 강진군 도암면 백련사길 145,126.7479058049,34.5877932918,12
백련사(강화),인천광역시 강화군 하점면 고려산로61번길 270,126.4372847578,37.7510259229,12
백련사(대구),대구광역시 달서구 중흥로 67,128.5588698165,35.8288628564,12
백련사(무주),전북특별자치도 무주군 설천면 백련사길 580,127.7665945072,35.8606393491,12
백련사(서대문),서울특별시 서대문구 백련사길 170-43 (홍은동),126.9273945625,37.5863899113,12
백련사(용인),경기도 용인시 처인구 포곡읍 에버랜드로456번길 290,127.1814265672,37.3071963106,12
백련사(제천),충청북도 제천시 봉양읍 명암로5길 414,128.1385812653,37.2282452106,12
백련암(합천),경상남도 합천군 가야면 해인사길 118-116,128.1062050378,35.7980164342,12
백령도,인천광역시 옹진군 백령면 북포리,124.6766833179,37.9644571889,12
백령도 끝섬전망대,인천광역시 옹진군 백령면 진촌리 1-2 백령 끝 섬 전망대,124.7436188960,37.9591811242,12
백령도 콩돌해변,인천광역시 옹진군 백령면,124.6980823945,37.9234068099,12
백로주유원지,경기도 포천시 영중면 호국로 2671-22,127.2417961429,37.9818662117,12
백록서원,충청북도 청주시 흥덕구 옥산면 환희3길 38-20,127.3593475873,36.6743530375,12
백룡동굴 (강원고생대 국가지질공원),강원특별자치도 평창군 미탄면 문희길 63,128.5770904015,37.2779144274,12
백률사(경주),경상북도 경주시 산업로 4214-110,129.2314348786,35.8588775619,12
백리벚꽃길,경상남도 합천군 용주면 합천호수로 757,128.0728619423,35.5484496290,12
백리포해수욕장,충청남도 태안군 백리포길 39-4,126.1558775258,36.8126744500,12
백마강,충청남도 부여군 규암면 백제문로 553,126.9170222321,36.3064874337,12
백마강생활체육공원,충청남도 부여군 부여읍 구교리,126.8986968472,36.2782014653,12
백마고지 3용사의 상,서울특별시 광진구 능동로 216,127.0763931608,37.5488358400,12
백마고지 위령비와 기념관,강원특별자치도 철원군 철원읍 대마1길 72,127.1652863536,38.2700172415,12
백마권역마을,충청북도 괴산군 사리면 사리로 517,127.6506112940,36.8387838338,12
백마능선 (무등산권 국가지질공원),광주광역시 북구 무등로 1550,126.9890013959,35.1441458348,12
백마산,충청북도 음성군 원남면 주봉리,127.6609990948,36.8442861675,12
백만송이장미원,경기도 부천시 성곡로63번길 99,126.7932087502,37.5171011272,12
백미리갯벌체험장,경기도 화성시 서신면 백미길 210-34,126.6791072640,37.1432841414,12
백미항,경기도 화성시 서신면 백미길 210-35,126.6801349420,37.1435257984,12
백범김구선생상(백범 광장),서울특별시 중구 회현동,126.9798934455,37.5549250652,12
백봉산,"경기도 남양주시 금곡동, 평내동, 와부읍, 화도읍",127.2578379932,37.6375927014,12
백사실계곡,서울특별시 종로구 부암동 115,126.9663489448,37.6004834158,12
백사장항,충청남도 태안군 안면읍 창기리,126.3155106953,36.5856477980,12
백사장해수욕장,충청남도 태안군 안면읍 창기리,126.3137999443,36.5778208923,12
백산 안희제 생가,경상남도 의령군 부림면 입산로2길 37,128.3496929085,35.4542541311,12
백산서원(김제),전북특별자치도 김제시 백산면 하서3길 84,126.8718860797,35.8258554346,12
백산서원(무주),전북특별자치도 무주군 무풍면 북리길 40,127.8487897699,35.9718309636,12
백산서원(영주),경상북도 영주시 단산면 단산로115번길 37,128.5949974254,36.8919729986,12
백산서원(익산),전북특별자치도 익산시 동서로3길 15,126.9462592914,35.9600303126,12
백산저수지,전북특별자치도 김제시 백산면 하정로 163-73,126.8939558126,35.8459840763,12
백석봉(정선),강원특별자치도 정선군 북평면 졸드루길 11-16,128.6308465346,37.4681351924,12
백석산지구 전투전적비,강원특별자치도 양구군 방산면 송현리 233,127.9356332233,38.2441485349,12
백석생활체육공원,경기도 양주시 백석읍 백은로 185,126.9833940975,37.8133533862,12
백석서원,전북특별자치도 김제시 범득골길 187-22 (갈공동),126.8637122237,35.8097876796,12
백석어린이교통공원,경기도 고양시 일산동구 강송로 14 고양시 어린이교통공원,126.7953883590,37.6425310214,12
백석탄 포트홀 (청송 국가지질공원),경상북도 청송군 안덕면 고와리,128.9765263137,36.3577301007,12
백석탄계곡,경상북도 청송군 안덕면 백석탄로 258,128.9766151926,36.3578023164,12
백석폭포,강원특별자치도 정선군 북평면 오대천로 412,128.6281079829,37.4651160442,12
백섬해상전망대,강원특별자치도 고성군 거진읍 거진리,128.4536129346,38.4487262643,12
백수해안공원,전라남도 영광군 백수읍 백암리 223-2,126.3790287188,35.3256234094,12
백수해안도로,전라남도 영광군 백수읍 해안로 957,126.3960373556,35.3644998387,12
백수해안도로 노을전망대,전라남도 영광군 백수읍 대신리,126.3875107289,35.3486403842,12
백아산,전라남도 화순군 백아면 용촌길,127.1571524997,35.1724371708,12
백아산 석회동굴,전라남도 화순군 백아면 노치리,127.1736322748,35.1458154558,12
백아산자연휴양림,전라남도 화순군 백아면 수양로 353,127.1787786835,35.1600250519,12
백악마루,서울특별시 종로구 부암동 30,126.9695127307,37.5939481211,12
백악산,충청북도 괴산군 청천면 괴산로대방래길 158,127.8225298143,36.6193704739,12
백악정,서울특별시 종로구 청와대로 1 청와대,126.9768652077,37.5808997695,12
백암동천,경상남도 하동군 청암면 상이리,127.7746194602,35.2061385107,12
백암리남근석,전북특별자치도 정읍시 칠보면,126.9521042155,35.5994436653,12
백암산 케이블카,강원특별자치도 화천군 화천읍 풍산리,127.7613197665,38.2055553037,12
백암산(울진),경상북도 울진군 온정면,129.2996538496,36.7164593155,12
백암산(장성),전라남도 장성군 북하면 신성리,126.8552835516,35.4398295652,12
백암온천 관광특구,경상북도 울진군 온정면 온천로 5,129.3439497964,36.7208402290,12
백암해안전망대,전라남도 영광군 백수읍 해안로 565-17,126.3788010046,35.3238708267,12
백야도 등대,전라남도 여수시 화정면 백야등대길 48,127.6539175431,34.6093811650,12
백야선착장,전라남도 여수시 화정면 백야해안길 73,127.6414405826,34.6202380695,12
백야자연휴양림,충청북도 음성군 금왕읍 백야리,127.6045199226,36.9754506047,12
백약이오름,제주특별자치도 서귀포시 표선면 성읍리 산1,126.7901986394,33.4372359797,12
백양사,전라남도 장성군 북하면 백양로 1239,126.8828255458,35.4400716726,12
백양산 (부산 국가지질공원),부산광역시 부산진구 새싹로 295,129.0424174355,35.1853692278,12
백양산 웰빙숲,부산광역시 사상구 모라동 산110-1,129.0114340487,35.1843909879,12
백용성조사유허비,전북특별자치도 장수군 번암면 죽림2길 31,127.5410202371,35.5392551330,12
백운계곡 (한탄강 유네스코 세계지질공원),경기도 포천시 이동면 도평리 35,127.4103058369,38.0726198325,12
백운계곡(원주),강원특별자치도 원주시 귀래면 귀운길 163,127.8845265968,37.2202108583,12
백운공원,인천광역시 부평구 십정동 186-419,126.7029290659,37.4823424547,12
백운동 원림,전라남도 강진군 성전면 월하안운길 (100-63),126.6998840655,34.7420918349,12
백운동계곡(산청),경상남도 산청군 단성면 백운로51번길,127.8835964068,35.2963413776,12
백운동계곡(설악산),강원특별자치도 인제군 북면 백담로,128.3823153941,38.1324534243,12
백운동계곡(진안),전북특별자치도 진안군 백운면 백암리,127.4360174743,35.6811427705,12
백운사(광양),전라남도 광양시 옥룡면 백운사길 352,127.6166696455,35.0915486519,12
백운사(괴산),충청북도 괴산군 사리로소매2길 125-146 백운사,127.6669899229,36.8549683819,12
백운사(보령),충청남도 보령시 성주면 심원계곡로 259-200,126.6736067744,36.3519891185,12
백운사(의왕),경기도 의왕시 왕곡로 323,127.0078077918,37.3499410224,12
백운사(익산),전북특별자치도 익산시 여산면 천호산길 155-23,127.1223247173,36.0434182993,12
백운산 구시폭포,전라남도 광양시 옥룡면 동곡리,127.5996928152,35.1127181966,12
백운산 동곡계곡,전라남도 광양시 옥룡면 약수제단길 154,127.6259888523,35.0689735766,12
백운산 어치계곡,전라남도 광양시 진상면 백학로 531,127.6862532865,35.0579647522,12
백운산(광양),전라남도 광양시 옥룡면,127.6128809112,35.0984728069,12
백운산(정선),강원특별자치도 정선군 신동읍 점재길,128.5961608375,37.2804339450,12
백운산(포천),경기도 포천시 이동면 포화로 236-73,127.4103614172,38.0716171728,12
백운산자연휴양림,전라남도 광양시 백계로 337 백운산휴양림,127.5985444870,35.0516111635,12
백운산전망대,인천광역시 중구 운서동 산1-1,126.5165819042,37.4924879905,12
백운산치유의숲,전라남도 광양시 백계로 337 백운산휴양림,127.5985444870,35.0516111635,12
백운암(충주),충청북도 충주시 내창로 617-80 백운암,127.9210013548,37.1147875769,12
백운정,경상북도 안동시 임하면 경동로 1850-97,128.8508823940,36.5316134783,12
백운포체육공원,부산광역시 남구 백운포로 108 (용호동),129.1093693969,35.1039073626,12
백운호수,경기도 의왕시 백운로 526,127.0007713846,37.3832648106,12
백운호수 생태탐방로,경기도 의왕시 학의동,127.0051128088,37.3778516272,12
백운호수 음식마을,경기도 의왕시 백운로 497-3,126.9998132077,37.3807928586,12
백원서원,대구광역시 동구 도평로51길 18,128.6629747538,35.9207043807,12
